time,u,y,x1,x2
32.2,-0.9280262597,-1.933828925,-1.933828925,0.4365516067
32.225,-0.9205574741,-1.922751414,-1.922751414,0.4496066413
32.25,-0.9127322919,-1.911350628,-1.911350628,0.4624174458
32.275,-0.9045532242,-1.899632387,-1.899632387,0.4750067345
32.3,-0.8960229245,-1.887601953,-1.887601953,0.4873965686
32.325,-0.8871441887,-1.875264042,-1.875264042,0.4996083738
32.35,-0.877919954,-1.862622844,-1.862622844,0.5116629543
32.375,-0.8683532982,-1.849682036,-1.849682036,0.5235805146
32.4,-0.8584474395,-1.836444797,-1.836444797,0.535380681
32.425,-0.8482057351,-1.822913821,-1.822913821,0.5470825187
32.45,-0.8376316805,-1.809091335,-1.809091335,0.5587045589
32.475,-0.8267289088,-1.794979108,-1.794979108,0.5702648219
32.5,-0.8155011893,-1.780578463,-1.780578463,0.5817808353
32.525,-0.8039524269,-1.765890292,-1.765890292,0.5932696604
32.55,-0.7920866609,-1.750915068,-1.750915068,0.604747921
32.575,-0.7799080634,-1.73565285,-1.73565285,0.616231816
32.6,-0.7674209388,-1.720103298,-1.720103298,0.6277371469
32.625,-0.7546297218,-1.704265685,-1.704265685,0.639279345
32.65,-0.7415389768,-1.688138898,-1.688138898,0.6508734887
32.675,-0.7281533959,-1.671721455,-1.671721455,0.6625343209
32.7,-0.7144777976,-1.655011506,-1.655011506,0.6742762732
32.725,-0.7005171258,-1.638006847,-1.638006847,0.6861134924
32.75,-0.6862764474,-1.620704922,-1.620704922,0.6980598482
32.775,-0.6717609514,-1.603102832,-1.603102832,0.7101289534
32.8,-0.6569759468,-1.585197339,-1.585197339,0.7223341836
32.825,-0.6419268611,-1.566984878,-1.566984878,0.7346886967
32.85,-0.6266192385,-1.548461553,-1.548461553,0.7472054375
32.875,-0.611058738,-1.529623148,-1.529623148,0.7598971556
32.9,-0.5952511315,-1.510465132,-1.510465132,0.7727764187
32.925,-0.5792023019,-1.490982661,-1.490982661,0.7858556232
32.95,-0.5629182411,-1.471170583,-1.471170583,0.7991469983
32.975,-0.5464050479,-1.451023442,-1.451023442,0.8126626167
33,-0.5296689262,-1.430535484,-1.430535484,0.8264143994
33.025,-0.5127161824,-1.409700656,-1.409700656,0.8404141182
33.05,-0.4955532234,-1.388512615,-1.388512615,0.854673396
33.075,-0.4781865546,-1.366964728,-1.366964728,0.8692037083
33.1,-0.460622777,-1.345050077,-1.345050077,0.8840163754
33.125,-0.4428685857,-1.322761463,-1.322761463,0.8991225574
33.15,-0.4249307667,-1.300091411,-1.300091411,0.914533247
33.175,-0.4068161949,-1.277032173,-1.277032173,0.9302592556
33.2,-0.3885318315,-1.253575732,-1.253575732,0.9463111902
33.225,-0.3700847215,-1.229713811,-1.229713811,0.9626994433
33.25,-0.3514819912,-1.205437873,-1.205437873,0.9794341667
33.275,-0.3327308453,-1.180739133,-1.180739133,0.9965252329
33.3,-0.3138385646,-1.155608562,-1.155608562,1.013982208
33.325,-0.294812503,-1.130036896,-1.130036896,1.031814318
33.35,-0.2756600851,-1.104014646,-1.104014646,1.050030394
33.375,-0.256388803,-1.077532107,-1.077532107,1.068638814
33.4,-0.2370062136,-1.05057937,-1.05057937,1.087647464
33.425,-0.2175199362,-1.023146337,-1.023146337,1.107063657
33.45,-0.1979376488,-0.9952227353,-0.9952227353,1.12689405
33.475,-0.1782670857,-0.9667981337,-0.9667981337,1.14714458
33.5,-0.1585160347,-0.9378619618,-0.9378619618,1.167820362
33.525,-0.1386923334,-0.9084035365,-0.9084035365,1.188925566
33.55,-0.1188038668,-0.8784120793,-0.8784120793,1.210463333
33.575,-0.09885856394,-0.8478767478,-0.8478767478,1.232435632
33.6,-0.078864395,-0.8167866706,-0.8167866706,1.254843104
33.625,-0.05882936788,-0.7851309731,-0.7851309731,1.277684941
33.65,-0.03876152527,-0.7528988232,-0.7528988232,1.300958696
33.675,-0.01866894141,-0.7200794743,-0.7200794743,1.324660094
33.7,0.001440281134,-0.6866623065,-0.6866623065,1.348782865
33.725,0.02155801471,-0.6526368896,-0.6526368896,1.37331849
33.75,0.0416761098,-0.6179930327,-0.6179930327,1.398256001
33.775,0.06178639834,-0.5827208533,-0.5827208533,1.423581722
33.8,0.08188069701,-0.5468108496,-0.5468108496,1.449278994
33.825,0.1019508105,-0.510253972,-0.510253972,1.475327924
