time,u,y,x1,x2
288.025,-0.9682216906,1.301223885,1.301223885,-1.320803575
288.05,-1.010842943,1.267604516,1.267604516,-1.368924906
288.075,-1.049231958,1.232768892,1.232768892,-1.418096071
288.1,-1.083281935,1.196691372,1.196691372,-1.468267996
288.125,-1.112903625,1.159347578,1.159347578,-1.519389318
288.15,-1.138025693,1.120714445,1.120714445,-1.571406036
288.175,-1.158595025,1.080770289,1.080770289,-1.624261107
288.2,-1.174576945,1.039494908,1.039494908,-1.677893803
288.225,-1.18595537,0.9968696591,0.9968696591,-1.732239199
288.25,-1.192732882,0.9528775887,0.9528775887,-1.787227423
288.275,-1.194930727,0.9075035602,0.9075035602,-1.84278284
288.3,-1.192588741,0.8607344021,0.8607344021,-1.898823243
288.325,-1.185765194,0.8125591029,0.8125591029,-1.955258768
288.35,-1.174536566,0.7629689889,0.7629689889,-2.01199097
288.375,-1.158997245,0.7119579814,0.7119579814,-2.068911556
288.4,-1.139259151,0.6595228318,0.6595228318,-2.125901277
288.425,-1.115451293,0.605663434,0.605663434,-2.182828578
288.45,-1.08771925,0.5503831282,0.5503831282,-2.239548352
288.475,-1.056224588,0.493689075,0.493689075,-2.295900549
288.5,-1.021144214,0.4355926284,0.4355926284,-2.351708904
288.525,-0.9826696566,0.376109771,0.376109771,-2.406779624
288.55,-0.9410062975,0.3152615598,0.3152615598,-2.460900219
288.575,-0.8963725393,0.2530746074,0.2530746074,-2.513838456
288.6,-0.8489989205,0.1895815906,0.1895815906,-2.565341508
288.625,-0.7991271799,0.1248217694,0.1248217694,-2.615135394
288.65,-0.7470092737,0.05884151967,0.05884151967,-2.66292475
288.675,-0.6929063498,-0.008305131836,-0.008305131836,-2.708393046
288.7,-0.6370876825,-0.07655598791,-0.07655598791,-2.751203322
288.725,-0.5798295728,-0.1458401855,-0.1458401855,-2.790999529
288.75,-0.5214142177,-0.2160777419,-0.2160777419,-2.827408583
288.775,-0.4621285532,-0.2871791636,-0.2871791636,-2.860043184
288.8,-0.4022630766,-0.3590451341,-0.3590451341,-2.888505513
288.825,-0.3421106516,-0.4315663058,-0.4315663058,-2.912391781
288.85,-0.2819653004,-0.5046232185,-0.5046232185,-2.931297712
288.875,-0.2221209905,-0.578086365,-0.578086365,-2.944824943
288.9,-0.1628704173,-0.6518164268,-0.6518164268,-2.952588221
288.925,-0.1045037901,-0.7256647,-0.7256647,-2.954223342
288.95,-0.04730762535,-0.7994737267,-0.7994737267,-2.94939565
288.975,0.008436448137,-0.8730781439,-0.8730781439,-2.93780888
289,0.06245286673,-0.9463057548,-0.9463057548,-2.919214075
289.025,0.1144732879,-1.018978821,-1.018978821,-2.893418262
289.05,0.1642377198,-1.090915565,-1.090915565,-2.860292542
289.075,0.2114956195,-1.161931863,-1.161931863,-2.819779222
289.1,0.2560069564,-1.231843101,-1.231843101,-2.771897651
289.125,0.2975432351,-1.300466159,-1.300466159,-2.716748404
289.15,0.3358884749,-1.367621469,-1.367621469,-2.654515541
289.175,0.3708401413,-1.433135114,-1.433135114,-2.585466734
289.2,0.4022100254,-1.496840894,-1.496840894,-2.509951139
289.225,0.4298250681,-1.558582313,-1.558582313,-2.428395006
