time,u,y,x1,x2
30.55,-0.2827961073,1.960618429,1.960618429,0.204324509
30.575,-0.2298348957,1.964964956,1.964964956,0.1438827029
30.6,-0.1762343904,1.967836807,1.967836807,0.08634952216
30.625,-0.1221569304,1.969306561,1.969306561,0.03171129027
30.65,-0.0677655226,1.969446257,1.969446257,-0.02006117367
30.675,-0.01322334712,1.968327031,1.968327031,-0.0690106062
30.7,0.04130673278,1.966018801,1.966018801,-0.115191462
30.725,0.09566265639,1.962589995,1.962589995,-0.1586682009
30.75,0.1496836446,1.95810732,1.95810732,-0.1995137105
30.775,0.2032106708,1.952635572,1.952635572,-0.2378078705
30.8,0.2560869233,1.946237476,1.946237476,-0.2736362603
30.825,0.3081582559,1.938973557,1.938973557,-0.307089008
30.85,0.3592736282,1.930902042,1.930902042,-0.3382597706
30.875,0.409285532,1.922078783,1.922078783,-0.3672448456
30.9,0.4580504037,1.912557196,1.912557196,-0.394142405
30.925,0.505429022,1.902388231,1.902388231,-0.4190518308
30.95,0.5512868883,1.891620339,1.891620339,-0.4420731547
30.975,0.5954945915,1.880299472,1.880299472,-0.4633065927
31,0.6379281529,1.868469075,1.868469075,-0.4828521439
31.025,0.6784693539,1.856170101,1.856170101,-0.5008092772
31.05,0.7170060423,1.843441026,1.843441026,-0.5172766623
31.075,0.7534324197,1.830317868,1.830317868,-0.5323519634
31.1,0.7876493065,1.816834224,1.816834224,-0.54613167
31.125,0.8195643867,1.803021288,1.803021288,-0.5587109692
31.15,0.849092429,1.788907897,1.788907897,-0.5701836422
31.175,0.8761554866,1.774520558,1.774520558,-0.5806419941
31.2,0.9006830738,1.759883493,1.759883493,-0.5901767903
31.225,0.9226123189,1.745018671,1.745018671,-0.5988772226
31.25,0.9418880945,1.729945854,1.729945854,-0.6068308739
31.275,0.9584631237,1.714682634,1.714682634,-0.6141236969
31.3,0.9722980633,1.699244473,1.699244473,-0.6208399991
31.325,0.9833615624,1.683644749,1.683644749,-0.6270624251
31.35,0.991630299,1.667894793,1.667894793,-0.6328719457
31.375,0.997088992,1.652003931,1.652003931,-0.638347846
31.4,0.9997303906,1.635979533,1.635979533,-0.6435677064
31.425,0.9995552407,1.619827048,1.619827048,-0.6486073903
31.45,0.9965722288,1.603550046,1.603550046,-0.6535410258
31.475,0.9907979038,1.587150276,1.587150276,-0.6584409774
31.5,0.9822565774,1.570627691,1.570627691,-0.6633778286
31.525,0.9709802023,1.553980503,1.553980503,-0.668420354
31.55,0.9570082313,1.537205234,1.537205234,-0.673635482
31.575,0.9403874552,1.520296749,1.520296749,-0.6790882717
31.6,0.921171822,1.503248312,1.503248312,-0.6848418774
31.625,0.8994222376,1.486051637,1.486051637,-0.690957507
31.65,0.8752063479,1.468696926,1.468696926,-0.6974943956
31.675,0.8485983052,1.451172929,1.451172929,-0.7045097647
31.7,0.8196785169,1.433466991,1.433466991,-0.7120587853
31.725,0.7885333802,1.4155651,1.4155651,-0.7201945489
31.75,0.7552550018,1.397451948,1.397451948,-0.7289680274
31.775,0.7199409038,1.379110977,1.379110977,-0.7384280463
31.8,0.6826937183,1.360524435,1.360524435,-0.7486212542
31.825,0.6436208692,1.341673434,1.341673434,-0.7595920924
31.85,0.6028342441,1.322537998,1.322537998,-0.7713827749
31.875,0.560449857,1.303097129,1.303097129,-0.7840332621
31.9,0.5165875023,1.283328855,1.283328855,-0.7975812421
31.925,0.4713704011,1.263210292,1.263210292,-0.8120621143
31.95,0.424924842,1.242717699,1.242717699,-0.8275089698
31.975,0.3773798158,1.221826536,1.221826536,-0.8439525807
32,0.3288666467,1.200511526,1.200511526,-0.8614213834
32.025,0.2795186201,1.178746707,1.178746707,-0.8799414636
32.05,0.2294706082,1.156505493,1.156505493,-0.899536544
32.075,0.1788586947,1.133760742,1.133760742,-0.9202279604
32.1,0.1278198,1.110484801,1.110484801,-0.9420346446
32.125,0.07649130656,1.086649577,1.086649577,-0.9649730941
32.15,0.02501068702,1.062226598,1.062226598,-0.9890573341
32.175,-0.02648486485,1.037187066,1.037187066,-1.01429888
32.2,-0.07785879914,1.011501934,1.011501934,-1.040706672
32.225,-0.1289755699,0.9851419609,0.9851419609,-1.068287008
32.25,-0.179700989,0.9580777813,0.9580777813,-1.097043464
32.275,-0.2299025739,0.93027998,0.93027998,-1.126976766
32.3,-0.279449887,0.9017191537,0.9017191537,-1.15808469
32.325,-0.3282148668,0.8723660003,0.8723660003,-1.190361877
32.35,-0.3760721498,0.8421913877,0.8421913877,-1.22379967
32.375,-0.4228993826,0.8111664452,0.8111664452,-1.258385889
32.4,-0.4685775225,0.7792626553,0.7792626553,-1.29410457
32.425,-0.5129911275,0.7464519449,0.7464519449,-1.330935697
32.45,-0.5560286333,0.7127068024,0.7127068024,-1.368854829
32.475,-0.5975826186,0.6780003786,0.6780003786,-1.407832765
32.5,-0.6375500561,0.6423066261,0.6423066261,-1.447835065
32.525,-0.6758325504,0.6056004217,0.6056004217,-1.48882161
32.55,-0.712336561,0.567857728,0.567857728,-1.530746034
32.575,-0.7469736115,0.5290557454,0.5290557454,-1.573555156
32.6,-0.7796604825,0.4891731011,0.4891731011,-1.61718831
32.625,-0.8103193901,0.4481900341,0.4481900341,-1.66157667
32.65,-0.8388781481,0.4060886196,0.4060886196,-1.706642465
32.675,-0.8652703141,0.3628529919,0.3628529919,-1.752298208
32.7,-0.88943532,0.3184696068,0.3184696068,-1.798445824
32.725,-0.911318585,0.2729275112,0.2729275112,-1.844975794
32.75,-0.9308716137,0.2262186425,0.2262186425,-1.891766251
32.775,-0.948052076,0.1783381499,0.1783381499,-1.938682079
32.8,-0.9628238718,0.1292847336,0.1292847336,-1.985574039
32.825,-0.9751571778,0.07906101084,0.07906101084,-2.03227792
32.85,-0.9850284792,0.02767389984,0.02767389984,-2.078613769
32.875,-0.9924205836,-0.02486497912,-0.02486497912,-2.124385233
32.9,-0.9973226199,-0.07853888604,-0.07853888604,-2.169379031
32.925,-0.9997300201,-0.1333255339,-0.1333255339,-2.213364632
32.95,-0.9996444859,-0.1891966551,-0.1891966551,-2.25609416
32.975,-0.9970739393,-0.2461175706,-0.2461175706,-2.2973026
33,-0.9920324584,-0.3040467672,-0.3040467672,-2.33670835
33.025,-0.9845401976,-0.3629354931,-0.3629354931,-2.374014184
33.05,-0.9746232936,-0.422727385,-0.422727385,-2.408908658
33.075,-0.9623137573,-0.4833581367,-0.4833581367,-2.441068065
33.1,-0.9476493518,-0.544755219,-0.544755219,-2.470158912
33.125,-0.9306734568,-0.6068376762,-0.6068376762,-2.495840977
33.15,-0.9114349209,-0.6695160009,-0.6695160009,-2.517771043
33.175,-0.889987901,-0.7326921104,-0.7326921104,-2.535607131
33.2,-0.8663916902,-0.7962594386,-0.7962594386,-2.54901337
33.225,-0.8407105347,-0.8601031553,-0.8601031553,-2.557665391
33.25,-0.8130134397,-0.9241005243,-0.9241005243,-2.561256106
33.275,-0.7833739655,-0.9881214112,-0.9881214112,-2.559501829
33.3,-0.7518700145,-1.052028947,-1.052028947,-2.55214855
33.325,-0.7185836091,-1.115680351,-1.115680351,-2.538978195
33.35,-0.6836006616,-1.1789279,-1.1789279,-2.519814655
33.375,-0.647010737,-1.241620055,-1.241620055,-2.49452937
